# File Name: C:\Users\smith.j\OneDrive - wehi.edu.au\Documents\Testing-Git\proxipal\app\data\251110_iPLA_NfLplasma_demo2\251112\251110_iPLA_NfLplasma_demo2.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 5 System
# Block Type: 96-Well 0.1-mL Block
# Instrument Name: 272513413
# Instrument Serial Number: 272513413
# Heated Cover Serial Number:
# Block serial number: 21125672
# Run Start Date/Time: 2025-11-12 07:37:23 PM AEDT
# Run End Data/Time: 2025-11-12 08:42:03 PM AEDT
# Run Duration: 64 minutes 39 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Melt Stage Number: 3
# Quantification Cycle Method: CT
# Analysis Date/Time: 2025-12-17 03:45:32 PM AEDT
# Software Name and Version: Design & Analysis Software v3.0.1
# Plugin Name and Version: Primary Analysis v1.9.0, Standard Curve v1.8.1
# Reduce dye signal crosstalk by algorithm: No (Default)
# Exported On: 2025-12-17 03:45:52 PM AEDT
"Well"	"Well Position"	"Reading Number"	"Target"	"Temperature"	"Fluorescence"	"Derivative"
"8"	"A8"	"37"	"Target 1"	"69.85081481933594"	"723357.5625"	"21863.9296875"
"8"	"A8"	"38"	"Target 1"	"70.12507629394531"	"717402.25"	"21879.826171875"
"8"	"A8"	"39"	"Target 1"	"70.39934539794922"	"713408.0"	"21977.1171875"
"8"	"A8"	"40"	"Target 1"	"70.6736068725586"	"705904.25"	"22149.509765625"
"8"	"A8"	"41"	"Target 1"	"70.94786834716797"	"698521.125"	"22366.470703125"
"8"	"A8"	"42"	"Target 1"	"71.22213745117188"	"691132.0"	"22594.41015625"
"8"	"A8"	"43"	"Target 1"	"71.49639892578125"	"685444.5"	"22809.708984375"
"8"	"A8"	"44"	"Target 1"	"71.77066040039062"	"677852.8125"	"22997.787109375"
"8"	"A8"	"45"	"Target 1"	"72.04492950439453"	"672056.9375"	"23145.224609375"
"8"	"A8"	"46"	"Target 1"	"72.3191909790039"	"664115.25"	"23237.771484375"
"8"	"A8"	"47"	"Target 1"	"72.59346008300781"	"658481.875"	"23267.228515625"
"8"	"A8"	"48"	"Target 1"	"72.86772155761719"	"648945.5"	"23240.09765625"
"8"	"A8"	"49"	"Target 1"	"73.14198303222656"	"644105.75"	"23177.025390625"
"8"	"A8"	"50"	"Target 1"	"73.41625213623047"	"638033.5"	"23103.181640625"
"8"	"A8"	"51"	"Target 1"	"73.69051361083984"	"631335.75"	"23037.908203125"
"8"	"A8"	"52"	"Target 1"	"73.96478271484375"	"623647.625"	"22990.630859375"
"8"	"A8"	"53"	"Target 1"	"74.23904418945312"	"615729.8125"	"22965.080078125"
"8"	"A8"	"54"	"Target 1"	"74.5133056640625"	"612600.25"	"22962.626953125"
"8"	"A8"	"55"	"Target 1"	"74.78756713867188"	"603677.1875"	"22982.84765625"
"8"	"A8"	"56"	"Target 1"	"75.06183624267578"	"597410.5625"	"23022.224609375"
"8"	"A8"	"57"	"Target 1"	"75.33609771728516"	"591214.4375"	"23075.197265625"
"8"	"A8"	"58"	"Target 1"	"75.61036682128906"	"583702.5"	"23141.2265625"
"8"	"A8"	"59"	"Target 1"	"75.88462829589844"	"577997.25"	"23228.697265625"
"8"	"A8"	"60"	"Target 1"	"76.15888977050781"	"570586.6875"	"23358.171875"
"8"	"A8"	"61"	"Target 1"	"76.43315887451172"	"565493.5625"	"23558.423828125"
"8"	"A8"	"62"	"Target 1"	"76.7074203491211"	"555335.375"	"23861.8125"
"8"	"A8"	"63"	"Target 1"	"76.981689453125"	"552355.5625"	"24302.5859375"
"8"	"A8"	"64"	"Target 1"	"77.25595092773438"	"544991.75"	"24924.8515625"
"8"	"A8"	"65"	"Target 1"	"77.53021240234375"	"535075.3125"	"25803.078125"
"8"	"A8"	"66"	"Target 1"	"77.80448150634766"	"528078.875"	"27072.626953125"
"8"	"A8"	"67"	"Target 1"	"78.07874298095703"	"522502.78125"	"28962.087890625"
"8"	"A8"	"68"	"Target 1"	"78.35301208496094"	"513767.21875"	"31818.640625"
"8"	"A8"	"69"	"Target 1"	"78.62727355957031"	"505375.5625"	"36123.65625"
"8"	"A8"	"70"	"Target 1"	"78.90153503417969"	"496564.3125"	"42485.8984375"
"8"	"A8"	"71"	"Target 1"	"79.17579650878906"	"484524.53125"	"51580.80859375"
"8"	"A8"	"72"	"Target 1"	"79.45006561279297"	"471045.3125"	"63982.12109375"
"8"	"A8"	"73"	"Target 1"	"79.72432708740234"	"454766.9375"	"79850.421875"
"8"	"A8"	"74"	"Target 1"	"79.99859619140625"	"432315.53125"	"98526.953125"
"8"	"A8"	"75"	"Target 1"	"80.27285766601562"	"402079.75"	"118203.234375"
"8"	"A8"	"76"	"Target 1"	"80.547119140625"	"352785.3125"	"135927.453125"
"8"	"A8"	"77"	"Target 1"	"80.8213882446289"	"281129.34375"	"148143.390625"
"8"	"A8"	"78"	"Target 1"	"81.09564971923828"	"194623.46875"	"151713.421875"
"8"	"A8"	"79"	"Target 1"	"81.36991882324219"	"122759.5"	"145056.203125"
"8"	"A8"	"80"	"Target 1"	"81.64418029785156"	"85880.0390625"	"128855.265625"
"8"	"A8"	"81"	"Target 1"	"81.91844177246094"	"72042.1875"	"105943.03125"
"8"	"A8"	"82"	"Target 1"	"82.19270324707031"	"67623.1796875"	"80377.421875"
"8"	"A8"	"83"	"Target 1"	"82.46697235107422"	"69355.671875"	"56146.734375"
"8"	"A8"	"84"	"Target 1"	"82.7412338256836"	"74279.9140625"	"36090.67578125"
"8"	"A8"	"85"	"Target 1"	"83.0155029296875"	"72350.8984375"	"21435.369140625"
"8"	"A8"	"86"	"Target 1"	"83.28976440429688"	"72306.8359375"	"10871.431640625"
"8"	"A8"	"87"	"Target 1"	"83.56402587890625"	"72213.90625"	"4903.93359375"
"8"	"A8"	"88"	"Target 1"	"83.83829498291016"	"70332.4296875"	"2062.478515625"
"8"	"A8"	"89"	"Target 1"	"84.11255645751953"	"73228.5234375"	"1047.4921875"
"8"	"A8"	"90"	"Target 1"	"84.38682556152344"	"70410.4375"	"934.80859375"
"8"	"A8"	"91"	"Target 1"	"84.66108703613281"	"69994.0703125"	"1166.892578125"
"8"	"A8"	"92"	"Target 1"	"84.93534851074219"	"65480.203125"	"1457.666015625"
"8"	"A8"	"93"	"Target 1"	"85.2096176147461"	"68806.7890625"	"1690.16015625"
"8"	"A8"	"94"	"Target 1"	"85.48387908935547"	"67658.7578125"	"1836.884765625"
"8"	"A8"	"95"	"Target 1"	"85.75814819335938"	"65439.37890625"	"1907.7890625"
"8"	"A8"	"96"	"Target 1"	"86.03240966796875"	"63385.7578125"	"1924.34375"
"8"	"A8"	"97"	"Target 1"	"86.30667114257812"	"63403.1171875"	"1913.361328125"
"8"	"A8"	"98"	"Target 1"	"86.5809326171875"	"62693.5703125"	"1906.59375"
"8"	"A8"	"99"	"Target 1"	"86.8552017211914"	"61929.4140625"	"1932.185546875"
"8"	"A8"	"100"	"Target 1"	"87.12946319580078"	"60984.68359375"	"1997.3125"
"8"	"A8"	"101"	"Target 1"	"87.40373229980469"	"58766.3828125"	"2074.935546875"
"8"	"A8"	"102"	"Target 1"	"87.67799377441406"	"58773.03515625"	"2108.525390625"
"8"	"A8"	"103"	"Target 1"	"87.95225524902344"	"57070.9296875"	"2036.052734375"
"8"	"A8"	"104"	"Target 1"	"88.22652435302734"	"55145.984375"	"1821.1875"
"8"	"A8"	"105"	"Target 1"	"88.50078582763672"	"55020.5390625"	"1474.025390625"
"8"	"A8"	"106"	"Target 1"	"88.77505493164062"	"56141.3671875"	"1050.2109375"
"8"	"A8"	"107"	"Target 1"	"89.04931640625"	"54979.5703125"	"629.51171875"
"8"	"A8"	"108"	"Target 1"	"89.32357788085938"	"54880.51171875"	"286.57421875"
"8"	"A8"	"109"	"Target 1"	"89.59783935546875"	"53553.3828125"	"69.369140625"
"8"	"A8"	"110"	"Target 1"	"89.87210845947266"	"55025.90234375"	"-7.794921875"
"8"	"A8"	"111"	"Target 1"	"90.14637756347656"	"53368.0"	"38.984375"
"8"	"A8"	"112"	"Target 1"	"90.42063903808594"	"54231.11328125"	"168.931640625"
"8"	"A8"	"113"	"Target 1"	"90.69490051269531"	"52065.92578125"	"324.134765625"
"8"	"A8"	"114"	"Target 1"	"90.96916198730469"	"50840.61328125"	"443.625"
"8"	"A8"	"115"	"Target 1"	"91.2434310913086"	"51312.46484375"	"484.626953125"
"8"	"A8"	"116"	"Target 1"	"91.51769256591797"	"50257.6640625"	"440.484375"
"8"	"A8"	"117"	"Target 1"	"91.79196166992188"	"49859.46484375"	"340.208984375"
"8"	"A8"	"118"	"Target 1"	"92.06622314453125"	"51236.44140625"	"224.705078125"
"8"	"A8"	"119"	"Target 1"	"92.34048461914062"	"49713.5234375"	"111.7421875"
"8"	"A8"	"120"	"Target 1"	"92.61474609375"	"48287.3671875"	"-27.1015625"
"8"	"A8"	"121"	"Target 1"	"92.8890151977539"	"47936.546875"	"-259.626953125"
"8"	"A8"	"122"	"Target 1"	"93.16328430175781"	"47722.16796875"	"-656.7421875"
"8"	"A8"	"123"	"Target 1"	"93.43754577636719"	"47367.203125"	"-1246.69921875"
"8"	"A8"	"124"	"Target 1"	"93.71180725097656"	"47963.97265625"	"-1987.05859375"
"8"	"A8"	"125"	"Target 1"	"93.98606872558594"	"51548.10546875"	"-2773.078125"
"8"	"A8"	"126"	"Target 1"	"94.26033782958984"	"51308.21484375"	"-3480.6875"
"8"	"A8"	"127"	"Target 1"	"94.53460693359375"	"50340.01171875"	"-4021.5859375"
"8"	"A8"	"128"	"Target 1"	"94.80886840820312"	"53968.875"	"-4379.388671875"
"9"	"A9"	"1"	"Target 1"	"59.958900451660156"	"935701.0625"	"16574.26171875"
"9"	"A9"	"2"	"Target 1"	"60.232879638671875"	"932685.6875"	"17116.328125"
"9"	"A9"	"3"	"Target 1"	"60.50685501098633"	"933374.0625"	"17719.529296875"
"9"	"A9"	"4"	"Target 1"	"60.78083038330078"	"928530.5625"	"18310.53515625"
"9"	"A9"	"5"	"Target 1"	"61.0548095703125"	"925576.375"	"18821.953125"
"9"	"A9"	"6"	"Target 1"	"61.32878494262695"	"920429.6875"	"19225.36328125"
"9"	"A9"	"7"	"Target 1"	"61.602760314941406"	"914931.9375"	"19541.802734375"
"9"	"A9"	"8"	"Target 1"	"61.87673568725586"	"907781.375"	"19823.025390625"
"9"	"A9"	"9"	"Target 1"	"62.15071487426758"	"905070.375"	"20120.732421875"
"9"	"A9"	"10"	"Target 1"	"62.42469024658203"	"897498.1875"	"20460.146484375"
"9"	"A9"	"11"	"Target 1"	"62.698665618896484"	"892266.5"	"20832.728515625"
"9"	"A9"	"12"	"Target 1"	"62.97264099121094"	"887193.3125"	"21204.126953125"
"9"	"A9"	"13"	"Target 1"	"63.246620178222656"	"880890.6875"	"21531.4296875"
"9"	"A9"	"14"	"Target 1"	"63.52059555053711"	"874745.6875"	"21779.96484375"
"9"	"A9"	"15"	"Target 1"	"63.79457092285156"	"867486.25"	"21931.859375"
"9"	"A9"	"16"	"Target 1"	"64.06855010986328"	"860429.6875"	"21982.75390625"
"9"	"A9"	"17"	"Target 1"	"64.342529296875"	"856238.625"	"21973.2890625"
"9"	"A9"	"18"	"Target 1"	"64.61650085449219"	"848172.5"	"21934.06640625"
"9"	"A9"	"19"	"Target 1"	"64.8904800415039"	"840185.875"	"21896.453125"
"9"	"A9"	"20"	"Target 1"	"65.1644515991211"	"835320.25"	"21888.78515625"
"9"	"A9"	"21"	"Target 1"	"65.43843078613281"	"829395.9375"	"21911.05078125"
"9"	"A9"	"22"	"Target 1"	"65.71240997314453"	"823141.625"	"21945.205078125"
"9"	"A9"	"23"	"Target 1"	"65.98638153076172"	"816631.8125"	"21968.158203125"
"9"	"A9"	"24"	"Target 1"	"66.26036071777344"	"808558.1875"	"21977.51953125"
"9"	"A9"	"25"	"Target 1"	"66.53433990478516"	"803423.625"	"21980.728515625"
"9"	"A9"	"26"	"Target 1"	"66.80831146240234"	"797371.0625"	"21989.255859375"
"9"	"A9"	"27"	"Target 1"	"67.08229064941406"	"789641.375"	"22010.078125"
"9"	"A9"	"28"	"Target 1"	"67.35626983642578"	"783959.0"	"22041.037109375"
"9"	"A9"	"29"	"Target 1"	"67.63024139404297"	"778060.5625"	"22072.126953125"
"9"	"A9"	"30"	"Target 1"	"67.90422058105469"	"771258.4375"	"22093.72265625"
"9"	"A9"	"31"	"Target 1"	"68.17819213867188"	"764260.4375"	"22104.72265625"
"9"	"A9"	"32"	"Target 1"	"68.4521713256836"	"758323.3125"	"22113.765625"
"9"	"A9"	"33"	"Target 1"	"68.72615051269531"	"750820.125"	"22133.455078125"
"9"	"A9"	"34"	"Target 1"	"69.0001220703125"	"745630.6875"	"22173.162109375"
"9"	"A9"	"35"	"Target 1"	"69.27410125732422"	"740373.8125"	"22236.23046875"
"9"	"A9"	"36"	"Target 1"	"69.54808044433594"	"731996.125"	"22322.57421875"
"9"	"A9"	"37"	"Target 1"	"69.82205200195312"	"725576.6875"	"22432.021484375"
"9"	"A9"	"38"	"Target 1"	"70.09603118896484"	"719712.75"	"22562.671875"
"9"	"A9"	"39"	"Target 1"	"70.37001037597656"	"712564.4375"	"22707.29296875"
"9"	"A9"	"40"	"Target 1"	"70.64398193359375"	"708335.5"	"22854.26953125"
"9"	"A9"	"41"	"Target 1"	"70.91796112060547"	"698465.75"	"22995.009765625"
"9"	"A9"	"42"	"Target 1"	"71.19194030761719"	"691382.875"	"23129.361328125"
"9"	"A9"	"43"	"Target 1"	"71.46591186523438"	"685456.6875"	"23262.390625"
"9"	"A9"	"44"	"Target 1"	"71.7398910522461"	"679085.25"	"23392.484375"
"9"	"A9"	"45"	"Target 1"	"72.01387023925781"	"671902.25"	"23502.7421875"
"9"	"A9"	"46"	"Target 1"	"72.287841796875"	"665395.125"	"23566.4375"
"9"	"A9"	"47"	"Target 1"	"72.56182098388672"	"656619.3125"	"23564.228515625"
"9"	"A9"	"48"	"Target 1"	"72.83580017089844"	"650938.1875"	"23499.4296875"
"9"	"A9"	"49"	"Target 1"	"73.10977172851562"	"643207.875"	"23401.0390625"
"9"	"A9"	"50"	"Target 1"	"73.38375091552734"	"636278.75"	"23311.1953125"
"9"	"A9"	"51"	"Target 1"	"73.65773010253906"	"633117.125"	"23268.2265625"
"9"	"A9"	"52"	"Target 1"	"73.93170166015625"	"622613.4375"	"23295.083984375"
"9"	"A9"	"53"	"Target 1"	"74.20568084716797"	"616566.0625"	"23396.65234375"
"9"	"A9"	"54"	"Target 1"	"74.47965240478516"	"611918.375"	"23561.419921875"
"9"	"A9"	"55"	"Target 1"	"74.75363159179688"	"603510.5"	"23763.359375"
"9"	"A9"	"56"	"Target 1"	"75.02760314941406"	"596734.0"	"23965.818359375"
"9"	"A9"	"57"	"Target 1"	"75.30158233642578"	"591096.125"	"24130.2421875"
"9"	"A9"	"58"	"Target 1"	"75.5755615234375"	"581785.5625"	"24231.443359375"
"9"	"A9"	"59"	"Target 1"	"75.84953308105469"	"575545.25"	"24271.58203125"
"9"	"A9"	"60"	"Target 1"	"76.1235122680664"	"567573.9375"	"24284.37109375"
"9"	"A9"	"61"	"Target 1"	"76.39749145507812"	"562441.625"	"24326.197265625"
"9"	"A9"	"62"	"Target 1"	"76.67146301269531"	"553486.5625"	"24460.103515625"
"9"	"A9"	"63"	"Target 1"	"76.94544219970703"	"549214.0"	"24745.923828125"
"9"	"A9"	"64"	"Target 1"	"77.21942138671875"	"541871.3125"	"25246.0859375"
"9"	"A9"	"65"	"Target 1"	"77.49339294433594"	"530583.1875"	"26046.330078125"
"9"	"A9"	"66"	"Target 1"	"77.76737213134766"	"527698.875"	"27283.302734375"
"9"	"A9"	"67"	"Target 1"	"78.04135131835938"	"518258.71875"	"29168.03125"
"9"	"A9"	"68"	"Target 1"	"78.31532287597656"	"510626.5"	"32004.765625"
"9"	"A9"	"69"	"Target 1"	"78.58930206298828"	"503052.15625"	"36203.921875"
"9"	"A9"	"70"	"Target 1"	"78.86328125"	"492659.3125"	"42277.3203125"
"9"	"A9"	"71"	"Target 1"	"79.13725280761719"	"480519.9375"	"50778.90625"
"9"	"A9"	"72"	"Target 1"	"79.4112319946289"	"467833.0"	"62142.453125"
"9"	"A9"	"73"	"Target 1"	"79.68521118164062"	"450930.625"	"76393.140625"
"9"	"A9"	"74"	"Target 1"	"79.95918273925781"	"428418.125"	"92796.0703125"
"9"	"A9"	"75"	"Target 1"	"80.23316192626953"	"400833.84375"	"109611.7578125"
"9"	"A9"	"76"	"Target 1"	"80.50714111328125"	"354618.0"	"124183.9296875"
"9"	"A9"	"77"	"Target 1"	"80.78111267089844"	"286693.875"	"133497.171875"
"9"	"A9"	"78"	"Target 1"	"81.05509185791016"	"201810.015625"	"135100.65625"
"9"	"A9"	"79"	"Target 1"	"81.32907104492188"	"126774.28125"	"128029.0078125"
"9"	"A9"	"80"	"Target 1"	"81.60304260253906"	"83747.546875"	"113258.203125"
"9"	"A9"	"81"	"Target 1"	"81.87702178955078"	"67642.75"	"93428.875"
"9"	"A9"	"82"	"Target 1"	"82.1510009765625"	"62219.3515625"	"71956.6484375"
"9"	"A9"	"83"	"Target 1"	"82.42497253417969"	"57644.328125"	"51964.6015625"
"9"	"A9"	"84"	"Target 1"	"82.6989517211914"	"56290.125"	"35514.5234375"
"9"	"A9"	"85"	"Target 1"	"82.9729232788086"	"55642.87109375"	"23380.34765625"
"9"	"A9"	"86"	"Target 1"	"83.24690246582031"	"56254.42578125"	"13662.955078125"
"9"	"A9"	"87"	"Target 1"	"83.5208740234375"	"55392.91796875"	"7583.7021484375"
"9"	"A9"	"88"	"Target 1"	"83.79485321044922"	"55525.98828125"	"4260.6796875"
"9"	"A9"	"89"	"Target 1"	"84.06883239746094"	"54690.7265625"	"2623.67578125"
"9"	"A9"	"90"	"Target 1"	"84.34280395507812"	"53334.609375"	"1898.955078125"
"9"	"A9"	"91"	"Target 1"	"84.61678314208984"	"52453.69140625"	"1606.109375"
"9"	"A9"	"92"	"Target 1"	"84.89076232910156"	"52962.87890625"	"1490.306640625"
"9"	"A9"	"93"	"Target 1"	"85.16473388671875"	"51827.015625"	"1439.916015625"
"9"	"A9"	"94"	"Target 1"	"85.43871307373047"	"51272.71875"	"1416.3203125"
"9"	"A9"	"95"	"Target 1"	"85.71269226074219"	"51130.52734375"	"1406.912109375"
"9"	"A9"	"96"	"Target 1"	"85.98666381835938"	"50213.80859375"	"1401.9609375"
"9"	"A9"	"97"	"Target 1"	"86.2606430053711"	"49293.0078125"	"1389.169921875"
"9"	"A9"	"98"	"Target 1"	"86.53462219238281"	"48957.41015625"	"1357.744140625"
"9"	"A9"	"99"	"Target 1"	"86.80859375"	"47941.78515625"	"1304.396484375"
"9"	"A9"	"100"	"Target 1"	"87.08257293701172"	"46824.12109375"	"1236.28515625"
"9"	"A9"	"101"	"Target 1"	"87.35655212402344"	"48190.76171875"	"1167.92578125"
"9"	"A9"	"102"	"Target 1"	"87.63052368164062"	"46093.5390625"	"1113.07421875"
"9"	"A9"	"103"	"Target 1"	"87.90450286865234"	"47071.12109375"	"1076.150390625"
"9"	"A9"	"104"	"Target 1"	"88.17848205566406"	"45647.1640625"	"1049.388671875"
"9"	"A9"	"105"	"Target 1"	"88.45245361328125"	"44373.73828125"	"1017.810546875"
"9"	"A9"	"106"	"Target 1"	"88.72643280029297"	"45423.9609375"	"968.552734375"
"9"	"A9"	"107"	"Target 1"	"89.00041198730469"	"44145.3046875"	"898.3125"
"9"	"A9"	"108"	"Target 1"	"89.27438354492188"	"44426.53125"	"815.71875"
"9"	"A9"	"109"	"Target 1"	"89.5483627319336"	"42811.515625"	"738.421875"
"9"	"A9"	"110"	"Target 1"	"89.82234191894531"	"42533.5703125"	"686.203125"
"9"	"A9"	"111"	"Target 1"	"90.0963134765625"	"45152.72265625"	"671.65625"
"9"	"A9"	"112"	"Target 1"	"90.37028503417969"	"42374.66015625"	"693.267578125"
"9"	"A9"	"113"	"Target 1"	"90.64427185058594"	"41346.55859375"	"737.23046875"
"9"	"A9"	"114"	"Target 1"	"90.91824340820312"	"41040.5625"	"788.509765625"
"9"	"A9"	"115"	"Target 1"	"91.19221496582031"	"42514.33203125"	"841.740234375"
"9"	"A9"	"116"	"Target 1"	"91.46620178222656"	"40145.265625"	"900.5546875"
"9"	"A9"	"117"	"Target 1"	"91.74017333984375"	"41024.44140625"	"964.28515625"
"9"	"A9"	"118"	"Target 1"	"92.01414489746094"	"40633.33984375"	"1014.884765625"
"9"	"A9"	"119"	"Target 1"	"92.28812408447266"	"38360.609375"	"1018.837890625"
"9"	"A9"	"120"	"Target 1"	"92.56210327148438"	"38263.60546875"	"946.61328125"
"9"	"A9"	"121"	"Target 1"	"92.83607482910156"	"37954.5625"	"795.88671875"
"9"	"A9"	"122"	"Target 1"	"93.11005401611328"	"37975.5078125"	"600.34375"
"9"	"A9"	"123"	"Target 1"	"93.384033203125"	"38481.6484375"	"415.7578125"
"9"	"A9"	"124"	"Target 1"	"93.65800476074219"	"37694.015625"	"292.05078125"
"9"	"A9"	"125"	"Target 1"	"93.9319839477539"	"38147.12890625"	"249.291015625"
"9"	"A9"	"126"	"Target 1"	"94.20596313476562"	"36888.78515625"	"272.119140625"
"9"	"A9"	"127"	"Target 1"	"94.47993469238281"	"36149.12109375"	"323.359375"
"9"	"A9"	"128"	"Target 1"	"94.75391387939453"	"37130.52734375"	"365.708984375"
"10"	"A10"	"1"	"Target 1"	"59.958900451660156"	"912044.625"	"17330.0703125"
"10"	"A10"	"2"	"Target 1"	"60.232879638671875"	"910926.3125"	"17775.2890625"
"10"	"A10"	"3"	"Target 1"	"60.50685501098633"	"911690.75"	"18289.43359375"
"10"	"A10"	"4"	"Target 1"	"60.78083038330078"	"905970.625"	"18799.23046875"
"10"	"A10"	"5"	"Target 1"	"61.0548095703125"	"902894.125"	"19236.56640625"
"10"	"A10"	"6"	"Target 1"	"61.32878494262695"	"897633.9375"	"19568.53125"
"10"	"A10"	"7"	"Target 1"	"61.602760314941406"	"892101.25"	"19804.697265625"
"10"	"A10"	"8"	"Target 1"	"61.87673568725586"	"885292.625"	"19981.26953125"
"10"	"A10"	"9"	"Target 1"	"62.15071487426758"	"881677.5625"	"20138.826171875"
"10"	"A10"	"10"	"Target 1"	"62.42469024658203"	"875801.0625"	"20308.14453125"
"10"	"A10"	"11"	"Target 1"	"62.698665618896484"	"869421.5625"	"20504.546875"
"10"	"A10"	"12"	"Target 1"	"62.97264099121094"	"863143.5625"	"20725.654296875"
"10"	"A10"	"13"	"Target 1"	"63.246620178222656"	"858183.375"	"20953.087890625"
"10"	"A10"	"14"	"Target 1"	"63.52059555053711"	"852235.1875"	"21156.013671875"
"10"	"A10"	"15"	"Target 1"	"63.79457092285156"	"846007.875"	"21302.55859375"
"10"	"A10"	"16"	"Target 1"	"64.06855010986328"	"839127.375"	"21374.650390625"
"10"	"A10"	"17"	"Target 1"	"64.342529296875"	"834036.3125"	"21379.748046875"
"10"	"A10"	"18"	"Target 1"	"64.61650085449219"	"826777.875"	"21349.560546875"
"10"	"A10"	"19"	"Target 1"	"64.8904800415039"	"819908.125"	"21324.353515625"
"10"	"A10"	"20"	"Target 1"	"65.1644515991211"	"814067.375"	"21332.64453125"
"10"	"A10"	"21"	"Target 1"	"65.43843078613281"	"808446.25"	"21378.138671875"
"10"	"A10"	"22"	"Target 1"	"65.71240997314453"	"803592.75"	"21429.994140625"
"10"	"A10"	"23"	"Target 1"	"65.98638153076172"	"795746.6875"	"21480.376953125"
"10"	"A10"	"24"	"Target 1"	"66.26036071777344"	"789299.9375"	"21520.462890625"
"10"	"A10"	"25"	"Target 1"	"66.53433990478516"	"784185.5625"	"21550.701171875"
"10"	"A10"	"26"	"Target 1"	"66.80831146240234"	"775765.1875"	"21574.8984375"
"10"	"A10"	"27"	"Target 1"	"67.08229064941406"	"773023.75"	"21593.955078125"
"10"	"A10"	"28"	"Target 1"	"67.35626983642578"	"763554.8125"	"21604.466796875"
"10"	"A10"	"29"	"Target 1"	"67.63024139404297"	"759146.0625"	"21603.90234375"
"10"	"A10"	"30"	"Target 1"	"67.90422058105469"	"751700.5"	"21595.4453125"
"10"	"A10"	"31"	"Target 1"	"68.17819213867188"	"746197.75"	"21588.408203125"
"10"	"A10"	"32"	"Target 1"	"68.4521713256836"	"738912.75"	"21593.625"
"10"	"A10"	"33"	"Target 1"	"68.72615051269531"	"734900.6875"	"21618.224609375"
"10"	"A10"	"34"	"Target 1"	"69.0001220703125"	"726070.6875"	"21662.15625"
"10"	"A10"	"35"	"Target 1"	"69.27410125732422"	"722466.25"	"21721.80859375"
"10"	"A10"	"36"	"Target 1"	"69.54808044433594"	"714868.1875"	"21795.17578125"
"10"	"A10"	"37"	"Target 1"	"69.82205200195312"	"708486.0625"	"21884.41796875"
"10"	"A10"	"38"	"Target 1"	"70.09603118896484"	"702334.3125"	"21991.80078125"
"10"	"A10"	"39"	"Target 1"	"70.37001037597656"	"695220.625"	"22111.44921875"
"10"	"A10"	"40"	"Target 1"	"70.64398193359375"	"691101.375"	"22224.890625"
"10"	"A10"	"41"	"Target 1"	"70.91796112060547"	"683767.125"	"22306.73828125"
"10"	"A10"	"42"	"Target 1"	"71.19194030761719"	"674226.1875"	"22337.955078125"
"10"	"A10"	"43"	"Target 1"	"71.46591186523438"	"669675.9375"	"22318.51171875"
"10"	"A10"	"44"	"Target 1"	"71.7398910522461"	"663726.3125"	"22269.07421875"
"10"	"A10"	"45"	"Target 1"	"72.01387023925781"	"654909.4375"	"22222.130859375"
"10"	"A10"	"46"	"Target 1"	"72.287841796875"	"650155.9375"	"22207.15625"
"10"	"A10"	"47"	"Target 1"	"72.56182098388672"	"644396.875"	"22239.12890625"
"10"	"A10"	"48"	"Target 1"	"72.83580017089844"	"637789.6875"	"22314.64453125"
"10"	"A10"	"49"	"Target 1"	"73.10977172851562"	"631302.6875"	"22419.001953125"
"10"	"A10"	"50"	"Target 1"	"73.38375091552734"	"625065.875"	"22537.181640625"
"10"	"A10"	"51"	"Target 1"	"73.65773010253906"	"617527.75"	"22662.048828125"
"10"	"A10"	"52"	"Target 1"	"73.93170166015625"	"611629.1875"	"22792.99609375"
"10"	"A10"	"53"	"Target 1"	"74.20568084716797"	"605733.1875"	"22927.521484375"
"10"	"A10"	"54"	"Target 1"	"74.47965240478516"	"599572.5"	"23054.51171875"
"10"	"A10"	"55"	"Target 1"	"74.75363159179688"	"590879.9375"	"23155.220703125"
"10"	"A10"	"56"	"Target 1"	"75.02760314941406"	"585977.125"	"23211.724609375"
"10"	"A10"	"57"	"Target 1"	"75.30158233642578"	"577120.5"	"23217.412109375"
"10"	"A10"	"58"	"Target 1"	"75.5755615234375"	"572818.9375"	"23181.826171875"
"10"	"A10"	"59"	"Target 1"	"75.84953308105469"	"565238.5625"	"23131.205078125"
"10"	"A10"	"60"	"Target 1"	"76.1235122680664"	"558022.3125"	"23105.54296875"
"10"	"A10"	"61"	"Target 1"	"76.39749145507812"	"552258.625"	"23154.439453125"
"10"	"A10"	"62"	"Target 1"	"76.67146301269531"	"545436.5625"	"23332.265625"
"10"	"A10"	"63"	"Target 1"	"76.94544219970703"	"540249.4375"	"23694.13671875"
"10"	"A10"	"64"	"Target 1"	"77.21942138671875"	"532694.0625"	"24298.712890625"
"10"	"A10"	"65"	"Target 1"	"77.49339294433594"	"525679.4375"	"25221.298828125"
"10"	"A10"	"66"	"Target 1"	"77.76737213134766"	"518583.46875"	"26576.408203125"
"10"	"A10"	"67"	"Target 1"	"78.04135131835938"	"511731.59375"	"28548.07421875"
